Production Name,Production Code,OverallScore,Quality,ValueForMoney,Fit,Style,HowDoesItFit
Hooded Parka with Stormwear™,T493701
Faux Suede Fringe Trim Waistcoat,T666252
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,4,5,5,True to size,wanted a good all round jacket for spring/summer. This is perfect. Very smart looking and the attention to detail is very good. Pockets a bit on the small side. I hate handbags so everything gets stuffed in my pockets. An inside pocket would be very useful it seems men's coats and jackets have them as standard yet women's don't why? Please M&amp;S can we have inside pockets.,Smart,22 March 2016,45-54,chester
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,5,5,5,True to size,Very pleased with this item fits lovely,Jacket,22 March 2016,65+,Bolton
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,4,5,5,True to size,"Lovely jacket just what I had been looking for . Great fit and not heavy, just a nice spring jacket .",Quilted Jacket,21 March 2016,45-54,"Scotland, UK"
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,5,5,5,True to size,I love this jacket it is so comfortable. It is just the right thickness for Spring through to Autumn it's very light and is beautifully finished with a lovely quality lining. I have bought the lighter colour but I may well get the Navy one too !,Useful Jacket,15 March 2016,65+,Sheffield
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,5,4,5,True to size,"This jacket is a cut above what I would call the similar 'everyday' jackets. The difference being in the details of the little belt at the back, the knitted sides for a cozy fit, and the colour of the zip. It has a nice collar detail too with the tab at the neck. I am not sure I would have paid the full price, which I thought was slightly expensive, but with the reduction I am very happy. A lovely cream jacket which I am looking forward to getting a lot of wear out of in the Spring, and will tone with lots of colours.",Lovely Spring jacket,12 March 2016,65+,"Stockport, UK"
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,5,5,5,True to size,"Loved the colour, great fit and stylish ....very pleased especially the fact I bought it on 29th Feb. Great offer",My lovely jacket,10 March 2016,65+,"Coatbridge, North Lanarkshire, UK"
Quilted & Padded Jacket with Stormwear™,T621303L,5,4,3,5,5,True to size,I loved the look and colour of this jacket as soon as I saw it in the shop and made up my mind to buy it when the time was right. I eventually did so when it was offered at a reduced price and am thrilled with it. Thank you Marks and Spencer's.,Iloveshopping1939,10 March 2016,65+,Wolverhampton
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,5,5,5,True to size,Stylish and good fit - exceptional quality!,Fabulous !,10 March 2016,55-64,uk
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,5,5,5,True to size,Love it. Really comfortable and I feel really smart in the cream colour. Have been looking for one like this for ages and have now found it!,Quilted and padded jacket,08 March 2016,65+,West Midlands
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,5,5,5,True to size,Lightweight but warm jacket. Bought in sale with Spark discount so great value. Sleeves a tad long but look good pushed up. Pleased,Casual smart!,08 March 2016,65+,London UK
Quilted & Padded Jacket with Stormwear™,T621303L,4,5,5,5,4,True to size,"Very nice jacket, it is lightweight and comfortable. Unfortunately I decided to return it because I would have preferred it to sit a fraction longer on my body, that's not the jacket's fault.",Smiler167,08 March 2016,55-64,"Lancashire, UK"
Quilted & Padded Jacket with Stormwear™,T621303L,4,5,4,4,4,True to size,A lovely jacket for the spring. Really well made with lots of detail. Fitted well and looks stylish.,quilted jacket,07 March 2016,45-54,"Kent, UK"
Quilted & Padded Jacket with Stormwear™,T621303L,3,5,4,3,2,True to size,"I liked this jacket from the picture but I had to return it for two reasons: where the sleeves join the jacket at the shoulders the fit was weird on me and the material didn't lay flat at the back. I have experienced this on other jackets though - even Barbours. Secondly, I'm really not keen on the look of the knitted panels under the arms. This is a popular style on M&amp;S jackets this year but for my taste it makes what could be a trendy jacket look too old fashioned. Loved the colour, collar and pockets so I will keep looking for something similar.",Not for me,05 March 2016,55-64,Cambridge
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,4,5,5,True to size,"Great jacket, beautifully made. Nice length, and nicely fitted in to the back. It's looks good as a casual or smart jacket.",Great Jacket!,03 March 2016,65+,"Royal Leamington Spa, Warwickshire, UK"
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,4,5,5,,"Delighted with this jacket, lovely on and a great fit. I am quite small and the length of sleeves etc are perfect.",Delighted,27 February 2016,55-64,Inverness
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,3,5,5,True to size,"I've been looking for a fitted, lightweight and light colour spring jacket for ages. When I saw this one, I bought it then and there, although at its full price it is quite pricey for what it is.",Another wonderful spring jacket,18 February 2016,35-44,"Kingston-upon-Thames, UK"
Quilted & Padded Jacket with Stormwear™,T621303L,5,5,5,5,5,True to size,"Really like this jacket,nice colour stone as seen in the picture,true to size,looks very nice on.pleased with jacket.",Lovely jacket.,07 February 2016,55-64,lincoln
1 Button Angle Seam Short Jacket,T591192B,4,5,5,4,,True to size,"I originally ordered a similar jacket in size 18 which was far too small and I had to return it. I then ordered two alternatives in a size 20. One again was far too small, but this one was OK. I have bought it to wear at my Son's Wedding and it looks lovely with my dress. Most of my M&amp;S clothes are size 16 or 18 and so, with that in mind, I don't think a size 18 in this jacket would have been big enough, I think it is fair to say it is not true to my normal size, but true to size compared to the previous one I ordered.",Wedding Jacket,23 March 2016,65+,Lancashire
Suede Sleeveless Jacket,T505551,5,5,5,5,5,True to size,"I could not believe how lovely this item is. The suede is wonderfully soft. It looks fabulous dressed up or down. I have had so many complementary comments about it and friends can't believe it came from M&amp;S as the quality, cut, shape and style is as good as any designer piece.",A Fabulous item that is a Wardrobe staple.,28 February 2016,55-64,West Midlands
Suede Sleeveless Jacket,T505551,4,5,3,3,3,A bit small,"Absolutely bang on trend, quality is superb, the suede is super soft and colour is wonderful. Just a touch on the small side I brought my normal size (12) and it fits fine it could have been just slightly bigger so jack can wrap properly and then can be worn like as a dress as well. This would look amazing in a Red and I am sure it would sell like hot cakes. Could fault this otherwise. love it :) Glad I managed to get it on a 20% day - makes all the difference ...",Nice quality Suede Jacket,23 February 2016,45-54,Surrey
Textured Biker Jacket with Wool,T582605,4,3,3,5,5,,"I loved the colour, fit and style, unfortunately on the first wearing the material had started to bobble. Was thinking about taking it back, but like it so much I will try and live with it.",Lovely fit,16 April 2016,55-64,"West Sussex, UK"
Textured Biker Jacket with Wool,T582605,5,5,4,4,5,True to size,"Love it, wasn't sure about length at first, but it is a lovely casual jacket to dress up or down excellent quality, fabric and colour great buy it before it sells out !",Great jacket for casual or smart wear,10 April 2016,55-64,"Oxfordshire, UK"
Textured Biker Jacket with Wool,T582605,1,1,1,4,5,True to size,"Loved the jacket, but disappointed after wearing on only a couple of occasions. The material pulls very easily and where it has rubbed against itself has become very bobbly.",Twiggy biker jacket,01 April 2016,55-64,Stockton on Tees
Textured Biker Jacket with Wool,T582605,5,5,4,5,5,,"Lovely jacket, perfect for Spring or Autumn. My size is 10/12 so I ordered both sizes. For me the size 10 gave the more fitted biker jacket look. This will be worn a lot!",Great jacket,31 March 2016,55-64,Dorset
Textured Biker Jacket with Wool,T582605,5,5,5,5,5,True to size,"Love my jacket, I've got biker style jackets in leather but really wanted a wool one and this is perfect. The fit and quality are spot on and it can easily be worn with casual and smart clothes. Lovely and cosy too fastened up on cooler days. So glad I bought it.",Beautiful jacket,31 March 2016,55-64,Rotherham
Textured Biker Jacket with Wool,T582605,5,,,,,True to size,I love this jacket and what a great addition - looks very classy with jeans or for work - just love it,Absolutely love this Jacket,26 March 2016,45-54,"Manchester, UK"
Textured Biker Jacket with Wool,T582605,2,2,2,4,4,True to size,"In under 2 months my jacket showed signs of wear that I would normally expect in an item that I had worn for at least 2 years. The material was bobbly, especially on the arms and it had snagged in several places. Reluctantly I have had to return it for a refund although I thought the style and fit were very good and I enjoyed wearing it as it went with so many things.",Disappointing,26 March 2016,65+,"Somerset, UK"
Textured Biker Jacket with Wool,T582605,5,5,5,2,5,A bit big,"Good quality fabric, perfect for Spring. Nice style, very versatile. I am generally a size 12 but found this too big, the 10 fitted perfectly.",Versatile Jacket,22 March 2016,55-64,Scotland
Textured Biker Jacket with Wool,T582605,5,5,4,5,5,True to size,Love the biker style. My normal size 10 fitted well. Short so I will need to layer it over longer top if I wear with my favourite treggings and ankle boots or wear with a dress/skirt. A useful addition to my wardrobe. Initially put off by 'classic' label attached to 'Twiggy' but delighted I tried it on in store.,Love it!,10 March 2016,65+,"Surrey, England"
Belted Drape Trench Coat,T694805K,5,5,5,5,5,True to size,"What a lovely coat this is, the length is just right for me, the styling is perfect, with just enough detail. I was slightly worried because sometimes the Limited Edition range is on the small side, but this fits me just as it should. The price is also ok for a trench coat. Well done.",Love it,29 March 2016,55-64,Durham
Belted Drape Trench Coat,T694805K,1,1,1,5,5,True to size,Lovely coat but M&amp;S need to use better material! it creases all the time sent it back!,Not that great,27 March 2016,25-34,Birmingham
Belted Drape Trench Coat,T694805K,2,3,2,1,3,Big,"I bought this in a 10 my normal size and it was very loose, it does nothing for my shape at all. Also it isn't lined and for the money you would expect it to be. It looks a lot nicer online than in person.",Looks better online,24 March 2016,25-34,London
Belted Drape Trench Coat,T694805K,2,2,2,2,2,Big,"I'm afraid the coat reminded me of an overall that a greengrocer might wear! The material looked cheap and would need constant ironing.I usually take either a size 10 or 12, this time I ordered a 10 and it was still too loose. I liked the idea of a light weight trench coat, but was disappointed with this.",Poor quality,21 March 2016,65+,Waltham Cross
Belted Drape Trench Coat,T694805K,5,5,5,5,5,A bit big,"I fell in love with this as I feel it is so elegant and flattering. I'm a ten on top really, but size 8 is generous. Very lightweight and will cover a multitude of dressing sins underneath. I'm 56, love clothes, but have a tendency to dress too young for my age, so this is classic and sophisticated. I won't look like lizard dressed as lamb. I bought it at the original price, but it was reduced by 20% the next day. I'm such a cheapskate that I took it back and reordered at the lower price. I was a bit embarrassed when the sales assistant noticed I had reordered it as she had to go into my account, but I got over it.",So elegant,19 March 2016,55-64,"East Sussex, UK"
Belted Drape Trench Coat,T694805K,3,2,4,3,5,True to size,I'm a tall lady so the style looked great but the material was too lightweight and creased easily. I would have paid more for a better quality material.,I loved the style,15 March 2016,65+,"London, UK"
Belted Drape Trench Coat,T694805K,4,3,5,5,5,Big,Very stylish classic timeless however despite fantastic way in which the garment was packaged it was creased. I would have preferred to pay more and had a better quality fabric as the shape and contouring is so flattering .,Stylish stepping out for spring,11 March 2016,45-54,Wales
Belted Drape Trench Coat,T694805K,5,5,5,5,5,True to size,"This mac is classed as oversize and that is correct, I ordered a size smaller than usual and it fits perfect. Nice worn loose. Lovely quality material, very well made.Very nice style. Not too keen on the belt but don't have to wear it! Did well with the price as had first 25% off then another 20% with Sparks and also had vouchers woth £14 so this worked out an absolute bargain!",Lovely quality,11 March 2016,55-64,south west
Belted Drape Trench Coat,T694805K,1,1,2,3,3,,"Shocking quality, even at 25% off it had to go back. I updated the return slip as there is no option to say returned due to poor quality. What a shame as it could have been the purchase I wanted to keep.",Should have listened to the other reviews,10 March 2016,35-44,"London, UK"
Belted Drape Trench Coat,T694805K,3,3,1,,,Big,"Was looking forward to collecting this Trench, but was so",Should be a great Trench !,10 March 2016,55-64,south west wales
Belted Drape Trench Coat,T694805K,1,1,1,2,2,A bit big,"Poor quality fabric, creased to high heaven on arrival. Come on M and S. We expect far more than this. Swiftly returned",Disappointed,09 March 2016,55-64,North Yorkshire
Belted Drape Trench Coat,T694805K,2,1,1,2,4,A bit big,"The garment was creased when it arrived, so I would not be happy wearing the coat. Hence I returned to store.",Not what I expected,09 March 2016,55-64,"West Yorkshire, UK"
Belted Drape Trench Coat,T694805K,2,,,,,Very big,ordered this coat online very true material will crease very easily but coat just looks wrong know style and you need to be tall to wear it,not very good,09 March 2016,55-64,north east
Belted Drape Trench Coat,T694805K,1,1,1,1,,Small,I was extremely disappointed with this coat. It is not at all roomy and very tight on the arms. I currently have a trench coat from M&amp;S which is also a size 12 and I can wear a light suit under it - I would struggle with a blouse with this one! The fabric is so awful it looks like a dish rag. I am sending this garment back to M&amp;S.,Disappointed,08 March 2016,55-64,Surrey
Belted Drape Trench Coat,T694805K,4,4,5,4,4,True to size,The colour is more beige than the picture which looks grey but is still a nice colour.,Trench Coat,08 March 2016,45-54,wakefield
Belted Drape Trench Coat,T694805K,5,5,5,5,5,True to size,"Saw this on line and ordered it , it's made of a lovely material, and fitted well the only reason I had to return is because the colour was terrible on me. Please make in navy or black and I will gladly purchase .",Lovely coat,06 March 2016,45-54,Co.Tyrone N. Ireland
Belted Drape Trench Coat,T694805K,1,1,1,1,1,Very big,Very disappointed looked like a creased rag,Trench coat,06 March 2016,55-64,"Derby, Derby, UK"
Belted Drape Trench Coat,T694805K,4,4,5,3,5,Very big,Lovely material. Useually a 12 but had to have a size 10,My coat,06 March 2016,55-64,"Oxford, Oxford, UK"
Belted Drape Trench Coat,T694805K,1,1,1,1,1,True to size,"The quality of the material is very poor, it was like wearing a rag.",Rag coat,03 March 2016,55-64,"Darlington, Darlington, Darlington, UK"
Belted Drape Trench Coat,T694805K,4,5,4,5,5,True to size,I like the styling and the colour of this coat. It has that casual/smart flexibility which I like. I was a bit miffed that the following week it went on sale - took the polish off it somewhat!,Floaty trenchcoat,02 March 2016,55-64,"North Lanarkshire, UK"
Belted Drape Trench Coat,T694805K,5,5,5,5,5,True to size,"At last a trench without poppers or chunky buttons! Nice elegant straight line which is slimming and fluid.Never use the belt but leave knotted at each side at loops to create loose fit.Arrived very uncreased after online purchase.Great colour,will complement all my neutrals.Having compared prices for similar product,this was good value even before the offer price.",lovely soft drape trench,01 March 2016,55-64,Hampshire England
Belted Drape Trench Coat,T694805K,2,2,2,5,5,True to size,"I bought this in store, tried on a couple of sizes (in the end went for the slightly bigger size as the sleeves are quite tight). Took it home folded in a bag, and when I got it out, it was already very creased. Hung up over night, still looked quite creased, so I took it back. ","Easily creased fabric, shame as fit is lovely",28 February 2016,25-34,"London, UK"
Belted Drape Trench Coat,T694805K,4,4,5,5,5,True to size,This is a lovely slouchy coat.....I love the very casual way it hangs.......,Very Chic,28 February 2016,55-64,Southport
Belted Drape Trench Coat,T694805K,3,3,3,4,5,A bit big,A lovely stylish trench coat that hangs well and the neutral colour will match up well with many other colours.,Stylish coat,25 February 2016,55-64,Sunderland
Belted Drape Trench Coat,T694805K,3,4,3,3,4,A bit small,"I wanted a stone coloured trench, ordered this because its described as 'stone', but its quite a warm, sandy beige. Is this actually a raincoat? I presumed it was as it's a 'trench coat' but it doesn't say showerproof.",Not quite as described,23 February 2016,55-64,"Scotland, UK"
Belted Drape Trench Coat,T694805K,5,5,5,5,5,A bit big,"Originally my size (18) had sold out so I ordered the 16 to try as it is described as 'a roomy fit', and yes it is.","Gorgeous, simply gorgeous!",22 February 2016,55-64,Suffolk UK
Belted Drape Trench Coat,T694805K,1,1,1,1,,A bit small,"In the 90's I owned two trenchcoats/macs purchased from Marks which were fully washable, beautifully made from Tencel and expertly cut to flatter in loose draped styles. They were also showerproof and lasted for years.",No comparison to Marks and Sencer of yesteryear,19 February 2016,65+,Shrewsbury
Harrington Jacket with Stormwear™,T581206,4,4,4,2,3,A bit big,"I ordered my usual size (18) and it came up quite big, but ordered the 16 and that was tight. At the same time I ordered a mac in an 18 and that fitted perfectly. Its a shame that there isn't any consistency with the sizing.",Sizing not great,20 April 2016,55-64,UK
Harrington Jacket with Stormwear™,T581206,4,4,3,4,4,True to size,Love this light weight jacket but sleeves 3 inches too long. Would like to see more colours available.,Stormwear Harrington Jacket,25 March 2016,55-64,North Lanarkshire
Harrington Jacket with Stormwear™,T581206,2,3,3,1,4,Big,Garment creased badly. Was not going to keep smart looking. Tried both sizes and fit well.,Harrington Jacket,23 March 2016,65+,"London Borough of Ealing, Greater London, UK"
Harrington Jacket with Stormwear™,T581206,5,5,5,5,5,True to size,Found the perfect dress for my mum Elegant and yet fashionable and ideal style for comfort and easy to co-ordinate with fashion accessories.thank you M &amp; S (Marvellous and smashing),CLASSIC Harrington Jacket with Stormwear™,13 March 2016,45-54,Singapore
Harrington Jacket with Stormwear™,T581206,3,2,2,2,2,A bit big,"Purchased with a discount, would not have purchased at full price. Very disappointing. Material has an odd shiny slippery feel and look. Buttons are ghastly ... why do M&amp;S think that an older person (me) wants these tacky old fashioned finishes. Also sleeves were about 4 inches too long. Boxy can be stylish if properly cut and designed. All in all, not very nice so returned. Some Classic items are fine but others are not worth bothering with. Even if you're older you still want to be fashionable. M&amp;S please note.",DISAPPOINTING,11 March 2016,65+,"London, England"
Harrington Jacket with Stormwear™,T581206,2,2,2,1,2,Big,Looks better on the model. Sleeves too long. I am normally a 10 but took a size 8 and it feels and looks too big. Material creases quickly too. Shame as it looks lovely in the photo.,Not for me!,10 March 2016,45-54,leicester
Harrington Jacket with Stormwear™,T581206,2,1,1,1,3,A bit big,"THE COAT BUTTONS ARE VERY CHEAP AND MAKE THE COAT LOOK CHEAP I FOUND IT TO BE SMALL ACROSS THE SHOULDERS BUT VERY BIG AT THE WAIST,RETURNED FOR REFUND",POOR FIT,07 March 2016,55-64,Leeds UK
Harrington Jacket with Stormwear™,T581206,2,4,3,1,3,Very small,This jacket was very small made and had to be returned advertised as a relaxed fit was very misleading,Good colour and style a shame abou the fit,07 March 2016,55-64,Strathclyde
Harrington Jacket with Stormwear™,T581206,5,5,4,5,5,True to size,Very pretty jacket for when the milder weather arrives. I decided to purchase with a 20% discount voucher which makes it fantastic value. Lovely neutral colour which will go with anything. It's a slight 'boxy shape' which makes it very flattering. Highly recommend.,Springtime Jacket,23 February 2016,55-64,Livingston
Harrington Jacket with Stormwear™,T581206,3,2,3,2,3,True to size,Was looking forward to receiving this jacket but found it too lightweight with no substance to the material. I thought it looked quite a nice style on the picture but in reality I thought it looked the opposite of stylish! It was also quite creased so guess it will crease easily in normal wear.,Disappointing jacket,22 February 2016,,North West
Pure Linen Double Breasted Jacket,T507143,5,,,,,True to size,"Very pleased with this stylish jacket. The soft white is classy and the cut casual smart. Looks best with jeans/ leggings.A more point is that the buttons look as though the sewing needle has split them across the middle but upon closer inspection....I hope, this is the pattern. Might be changing them anyway.",Class act,21 April 2016,55-64,YORK UK
Pure Linen Double Breasted Jacket,T507143,5,5,5,5,5,True to size,"This is the second linen jacket I have purchased from Marks and Spencer this year, the other was the copper colour. This jacket is an ivory colour and is a the same good quality and style as the copper linen jacket.",Smart Good quality Jacket,15 April 2016,55-64,Staffordshire
Pure Linen Double Breasted Jacket,T507143,4,5,5,3,4,A bit small,"Normally an 8 in M&amp;S coats,but this style was quite tight under the arms so bought the 10.Good fit there now,but a bit too big around the middle as a result! Fine as I wanted a more relaxed,loose summer fit,but recommend going up a size as need a light knit underneath in our Summer weather! ",Lovely linen jacket,08 April 2016,45-54,"Hampshire, UK"
Pure Linen Double Breasted Jacket,T507143,5,4,4,5,4,,I saw this jacket and immediately wanted it. The colour is perfect and it will go with anything. It looks smart yet can be casual at the same time. I am saving it for a wedding this month.,A must have!,01 April 2016,55-64,"Chichester, Chichester, West Sussex, UK"
Pure Linen Double Breasted Jacket,T507143,4,5,3,3,5,True to size,Bought this online with discount... still in bag not sure whether i'll keep it. I don't recommend any purchase i make to friends as I wouldn't want them turning up in the same outfit!,linen jacket,26 March 2016,55-64,UK
Pure Linen Double Breasted Jacket,T507143,5,4,4,4,5,True to size,Heading for a summer city break and wanted a smarter jacket. This was just what I needed. Not too formal and lightweight. Not worn it out yet but felt comfortable. It is a soft white so not as harsh as a dazzling white would have been.,Can't wait for summer,25 March 2016,55-64,Ruislip
Pure Linen Double Breasted Jacket,T507143,5,4,3,4,5,True to size,I Love my new jacket it fits very well.,love the jacket,23 March 2016,45-54,"Somerset, UK"
Pure Linen Double Breasted Jacket,T507143,4,3,3,4,4,True to size,"The jacket and shorts look good, the quality is good and I intend making the most of the look this summer. On a mi us, the jackets double breasted style and heavy linen does tend to make it a bit bulky when left undone. Still, a lovely 'must have' for the summer season",Shopaholic,22 March 2016,55-64,"Swindon, Swindon, Swindon, UK"
Pure Linen Longline Coat,T917141,3,4,4,2,3,True to size,"Dissapointed when I received this had high hopes as I love linen and don't mind the scrunchy look you get with linen. The coat is a strange shape which tapers down towards the hips, but it is the shoulders that I did not like. They seem to curve over the shoulder, where I think a crisper shoulder would have suited the coat more. On the plus side it is a nice neutral shade good quality linen, but couldn't get beyond those sloping shoulders.",Shame about the Shoulders,17 March 2016,55-64,"Hampshire, England"
Pure Linen Longline Coat,T917141,4,4,4,4,4,True to size,"The linen is of good quality so, although it will obviously crease, it won't look like a screwed up rag as many linen items do. It's that nice mix which allows both formal and informal wear depending how you accompany it. It is a nice neutral shade with open weave. Overall, I'm sure I will get a great deal of wear from this particularly given our ever changing climate.",I feel I will wear this many times.,12 March 2016,55-64,"Merseyside, UK"
Pure Linen Longline Coat,T917141,2,2,2,1,3,True to size,I was looking forward to getting a new summer coat but was disappointed. The size18 was very large on the shoulder but skimpy over the hips and the 20 was simply too big all round. The material was slightly stiff and cheap so I have returned both coats and will continue my search.,Summer coat dissy,05 March 2016,65+,"Edinburgh, Edinburgh, UK"
Open Front Longline Waterfall Jacket,T591189J,5,4,5,5,5,True to size,Bought this longline jacket after checking similar items from other stores. Fit is true size &amp; looks good casual or dressed up. Love it as does my 26 year old daughter who wants to borrow it for a trip to London.,Covey,20 April 2016,55-64,Wigan
Open Front Longline Waterfall Jacket,T591189J,5,5,5,,,,brought this with 20% off so really good value. Love the colour great neutral I've worn it with jeans dressed down and with soft printed casual trousers love love love it,sleaveless elegance,30 March 2016,45-54,hampshie
Open Front Longline Waterfall Jacket,T591189J,5,5,4,,,,It lovely fit nice materiel I wish u can make it in navvy and black colour,Waist coat,28 March 2016,55-64,Bolton
Hooded Anorak with Stormwear™,T493533,4,5,5,5,5,True to size,I am very pleased with my purchase and look forward to wearing it when the weather is warmer.,Red storm jacket,01 March 2016,55-64,"BELFAST, NI"
Hooded Anorak with Stormwear™,T493533,5,5,4,5,5,True to size,"Bought this for my mum and she loves it. It looks great on, the colour is uplifting and the hood is a bonus given the British weather. I bought her the navy blue quilted cross body bag to go with it which looks really good (and great price-under £20). Very happy with the purchases.",Great jacket,24 February 2016,55-64,Manchester
Hooded Anorak with Stormwear™,T493533,4,4,3,4,4,A bit small,Great lightweight jacket perfect for spring and in a cheerful bright colour. Rather expensive for what it is but was able to purchase today with 20% off. Size wise you may need to go up to next size depending how you like to wear it.,Ideal Jacket For Spring,20 February 2016,45-54,Norwich
Slubby Sleeveless Jacket,T507146,5,5,5,5,5,True to size,Love the length and style of this Sleeveless Jacket.,Slubby Sleeveless Jacket,01 March 2016,55-64,London
Slubby Sleeveless Jacket,T507146,5,5,5,5,5,True to size,"so happy with my new jacket fits great looks very good on with skinny jeans and white t-shirt .I am 5.6 and the length was just right .,",sleeveless jacket,14 February 2016,45-54,"Cheshire, UK"
Slubby Sleeveless Jacket,T507146,5,5,5,5,5,True to size,I saw this in a store and loved it. Unfortunately not in my size. Ordered on line and I am so pleased I did.This is by far the best article of clothing I have received from a M&amp;S for ages.,Restored my faith in M&amp;S,09 February 2016,55-64,Lincolnshire
Harrington Jacket with Stormwear™,T581722,2,,,,,Very big,"Unfortunately just too large,even though ordered normal size.",Brighten your day,16 April 2016,65+,west mids
Harrington Jacket with Stormwear™,T581722,3,4,2,1,2,Small,So disappointed with this jacket I returned it and got a refund. Sizing was small and I didn't think it was value for money.,Pisces76,08 April 2016,65+,"Ansdell, Lytham Lancashire FY8, UK"
Harrington Jacket with Stormwear™,T581722,5,5,5,5,5,True to size,I don't know what all the fuss is about.the fit is perfect and l think it's the perfect jacket for our temperamental Spring weather,Lovely Spring jacket,04 April 2016,65+,Norfolk uk
Harrington Jacket with Stormwear™,T581722,5,4,4,5,5,True to size,Lovely cheerful colour. Have been looking for a jacket for the spring and summer and this fits the bill perfectly. Good price too for the quality. Well done M &amp; S!,Great summer jacket,30 March 2016,65+,"Newmarket, UK"
Harrington Jacket with Stormwear™,T581722,4,4,4,1,4,A bit small,a very nice jacket to look at but you seem to have a problem with the sizing. I used to be able to rely on your fit but now they are not true to size. not only in the womens clothing my husband use to have no problem with trousers from your shop but that is no longer the case. I feel that marks and spencer need to look at their suppliers to remedy this problem. You need to be more uniform in your sizes and maybe you will win some of your customers back.,rose pink jacket,25 March 2016,65+,"South Ayrshire, UK"
Harrington Jacket with Stormwear™,T581722,4,4,4,2,4,A bit small,"I like this jacket very much but it does fit rather snug, ok with something light underneath i.e blouse or dress, would be too tight with a cardigan or sweater. As I bought it for spring summer wear will be ok for lightweight clothes underneath.",classic harrington jacket,19 March 2016,65+,Essex
Denim Hooded Parka with Stormwear™,T581247
Panelled Mac with Stormwear™,T621203L,1,3,3,1,1,Very big,"Had this as a present, the only thing going for it was the colour, it fitted like a sack, looked good on the model, maybe because she was taller than me at 5&quot;2&quot;. Sorry to say it had to be returned.",Waterproof Mac,05 April 2016,55-64,Worcestershire
Panelled Mac with Stormwear™,T621203L,5,5,5,5,5,True to size,"I got this more for it's length and the colour is great too. It is lightweight and the lining gives it a good finish. I got my usual size and it fitted loose but not baggy. The sleeves are to the hand. It has all the pockets you might need. The big pockets are dual and there's the zip ones on the chest. The waist pulls in as required. The hood is very big, BUT, the design of it is also part of the collar. I pulled the hood edge in a bit as you see it on the model, and that made a big difference to the fit of it on the head, so it's ok, even when left pulled in when not being used. The colour is very versatile and goes with most others. The length gives good cover from the rain. It will get a lot of use come the Spring.",Ideal length,26 March 2016,,Worthing. uk
Panelled Mac with Stormwear™,T621203L,5,5,4,4,5,A bit big,I like the style.,Good Mac for Summer Holidays and Rainy Weekends,26 March 2016,55-64,Merseyside
Panelled Mac with Stormwear™,T621203L,4,5,3,4,4,Big,"nice jacket. A bit big for fit, took size smaller than normal for me. Hood is miles too big and although has adjustment toggles still comes well over my face, and is not detachable, Pockets are good and roomy. Long length so would be well covered in the rain.seems to be a good quality zip and poppers. Nice light colour for summer. A bit pricy, but per una often is",lightweight and showerproof,15 March 2016,55-64,Highlands
Panelled Mac with Stormwear™,T621203L,2,3,2,3,2,True to size,Such an attractive colour and on the model it looks gorgeous! Unfortunately I found that when it was fastened up - as it would be if I were to wear it out in the rain - it looked more like a sack than a mac. Not at all an attractive look! Can't be sure which looked worse - with the waist cord pulled in or left loose.,Mac or Sack?,14 March 2016,65+,WIltshire
Panelled Mac with Stormwear™,T621203L,5,5,5,5,5,True to size,"I saw this mac whilst I was on holiday in store and tried it on in a bigger size as the store didn't have my size in at the time, I loved it straight away and ordered it in my size on line as soon as I got home. It is a great fit comfortable, lightweight, stylish and the colour is great for summer incase of a shower.",Fabulous Mac,13 March 2016,55-64,"Lancashire, UK"
Panelled Mac with Stormwear™,T621203L,5,5,5,5,5,True to size,"What a lovely garment this is!! So pleased with it in every aspect. My favourite colour and a pretty half lining just for the fun of it! Will put it away for when the weather gets warmer....Quite pricey for a lightweight coat, but fortunately I was able to get it on a special offer.",Spring into summer shower proof,10 March 2016,65+,Bournemouth UK
Panelled Mac with Stormwear™,T621203L,2,5,1,1,2,A bit big,"I suspected it might be too long on me to work...I'm 5'2&quot;. It was. But it also had a hood which was so unfeasibly large that it flops and folds over your entire face. And it feels like tent material, plasticky and damp. The colour is lovely but that's the only bit I liked...not for me, I'm afraid.",Only if you're tall and large.,10 March 2016,45-54,"Newcastle upon Tyne, England"
Panelled Mac with Stormwear™,T621203L,2,4,3,1,3,Big,"Loved the length of this jacket particularly the sleeves where I always have a problem, but this jacket is let down by the hood. I wanted a hood for those Spring showers to save using an umbrella, but it is massive and completely covered both my head and face. What a disappointment. Will definitely be returning.",Drowned by the hood,10 March 2016,55-64,Norwich
Panelled Mac with Stormwear™,T621203L,4,4,5,3,4,Very big,"Lovely Mac, like the Pistachio colour. Comes up as quite large so went down a size. A bit on the long side with very deep pockets!",PER UNA panelled Mac with Stormwear,09 March 2016,55-64,"Cambridgeshire, UK"
